Image	Name	Class	Parent	ROI	Centroid_X	Centroid_Y	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio	Delaunay: Num neighbors	Delaunay: Mean distance	Delaunay: Median distance	Delaunay: Max distance	Delaunay: Min distance	Delaunay: Mean triangle area	Delaunay: Max triangle area	centroid_x_zeroscaled	centroid_y_zeroscaled	centroid_distances	Object ID	Object type	Classification	fly_section_ID	fly_ID	section_ID
71_12_FITC.tif			Annotation	Polygon	604.1	1586.6	0.8283	3.5859	0.8095	1.6757	0.3316		0.25	1.0	0.5	1.0	0.0	1.0	93.5	374.0	3.6968	97.0	89.0	8.0	0.25	1.0	0.5	1.0	0.0	1.0	3.7276	11.3637	0.3627	5.4778	0.855		1.4211	3.0969	10.0	0.0	80.3684	12.5928	97.0	49.0	1.5263	3.0798	10.0	0.0	1.7333	3.4323	10.0	0.0	76.8667	11.7708	91.0	49.0	1.8667	3.3989	10.0	0.0	0.1051	4.0	7.3459	6.2901	14.6456	2.1577	19.6641	39.7029	169.42000000000002	99.79999999999995	196.62954101558594	004d5134-cc77-447b-b83a-242d87a2d513	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	604.73	1594.2	12.0111	22.059	0.3102	8.8976	2.0284		3.2787	200.0	4.0748	17.0	0.0	17.0	111.1475	6780.0	19.1101	137.0	62.0	75.0	3.2787	200.0	4.0912	17.0	0.0	17.0	49.701	45.847	0.2971	20.1091	4.1386		1.4545	2.7238	17.0	0.0	61.3595	34.0223	137.0	21.0	0.9298	2.5244	17.0	0.0	0.8398	1.7003	8.0	0.0	44.5801	17.4611	121.0	21.0	0.1381	0.6731	6.0	0.0	0.2197	5.0	8.9224	6.2944	16.7573	4.466	21.7857	35.4249	170.05	107.40000000000009	201.12623523548592	b700bd39-5f7f-4928-a017-fa154141cf18	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	601.63	1600.6	11.3898	20.6487	0.3357	9.9616	1.7603		2.0169	119.0	2.7946	11.0	0.0	11.0	111.7627	6594.0	17.9543	140.0	74.0	66.0	2.1525	127.0	2.7153	11.0	0.0	11.0	65.2325	43.7348	0.4286	19.5455	4.2152		1.3386	2.3072	11.0	0.0	64.2785	28.2441	140.0	24.0	0.7848	1.7758	11.0	0.0	1.1829	2.1564	10.0	0.0	53.3774	16.4196	129.0	24.0	0.4708	1.2961	9.0	0.0	0.1814	6.0	109.5246	16.7324	547.5014	4.466	1248.8488	4270.6328	166.95	113.79999999999995	202.04638700060931	c7ffa9fe-15ba-439f-812b-4f8df40a8dcb	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	614.24	1596.1	12.6323	19.0332	0.4382	8.8672	2.3064		0.6462	42.0	0.9088	3.0	0.0	3.0	155.3846	10100.0	9.2596	170.0	129.0	41.0	2.2769	148.0	3.204	13.0	0.0	13.0	72.6877	51.8994	0.3391	25.1772	4.1404		0.6222	1.3553	12.0	0.0	119.1591	32.539	170.0	38.0	0.9489	2.0402	13.0	0.0	0.6167	1.4385	12.0	0.0	110.9547	30.2397	156.0	38.0	0.6481	1.5231	12.0	0.0	0.1773	6.0	27.7868	13.4266	109.4664	3.0967	132.6974	572.2657	179.56	109.29999999999995	210.21009395364436	84ec25fe-1899-456e-88f7-4466dde7dd22	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	617.23	1590.1	2.6921	9.7778	0.3539	4.7309	0.8804		0.3529	6.0	0.6063	2.0	0.0	2.0	151.0588	2568.0	5.2971	160.0	141.0	19.0	0.8235	14.0	1.5098	6.0	0.0	6.0	24.2292	28.5528	0.3735	13.6871	2.6231		0.877	1.7888	7.0	0.0	127.2377	24.5313	160.0	68.0	1.4426	2.4327	10.0	0.0	0.9619	1.901	7.0	0.0	123.381	24.2501	154.0	68.0	1.5429	2.5421	10.0	0.0	0.1136	7.0	57.4532	16.9179	148.9942	3.0967	421.7649	1493.9403	182.55	103.29999999999995	209.75078664929958	00177e7d-4c9f-4c24-a914-306140014f68	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	635.76	1600.4	14.289	25.8191	0.2694	10.2206	1.9053		0.4932	36.0	1.1196	6.0	0.0	6.0	122.0959	8913.0	6.8782	133.0	106.0	27.0	0.5753	42.0	1.1657	6.0	0.0	6.0	66.8892	52.6952	0.3027	25.861	3.6585		0.48	1.216	7.0	0.0	94.5938	22.5489	133.0	27.0	0.52	1.2585	8.0	0.0	0.4762	1.2447	7.0	0.0	86.627	18.9488	125.0	27.0	0.504	1.2858	8.0	0.0	0.213	6.0	114.5567	81.2466	317.6482	2.0456	5250.1318	20764.4707	201.07999999999998	113.60000000000014	230.9504847364474	69b9d0cb-5d3b-43ce-85f8-6a8020215fd7	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	618.48	1596.0	5.3843	11.5992	0.5029	5.4191	1.2293		0.5357	15.0	0.8812	3.0	0.0	3.0	157.5714	4412.0	5.6005	167.0	143.0	24.0	0.7143	20.0	0.9372	3.0	0.0	3.0	15.7386	24.8644	0.3199	12.0531	1.6326		0.4	1.0744	6.0	0.0	121.375	37.8376	167.0	55.0	0.5125	1.1137	6.0	0.0	0.3269	1.1669	6.0	0.0	101.8846	33.0826	159.0	55.0	0.4038	1.1925	6.0	0.0	0.3017	5.0	7.9703	6.813	17.0872	3.6464	20.2864	57.067	183.8	109.20000000000005	213.79214204455695	3fac9656-3b44-4ee9-9220-7b3e6caaee3c	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	631.79	1600.4	4.9701	9.3158	0.7197	3.9049	1.5456		2.3077	60.0	2.6798	9.0	0.0	9.0	127.3846	3312.0	15.4559	147.0	92.0	55.0	2.2692	59.0	2.6916	9.0	0.0	9.0	24.2292	26.1823	0.4442	11.8557	3.4515		0.8629	1.8317	9.0	0.0	68.7581	41.8476	147.0	10.0	0.9194	1.8373	9.0	0.0	0.4796	1.3021	9.0	0.0	53.2041	31.5176	132.0	10.0	0.5612	1.3398	9.0	0.0	0.173	4.0	8.2393	8.1589	14.5938	2.0456	31.8099	60.7688	197.10999999999996	113.60000000000014	227.50233427373885	c3e10a8a-9a16-4f26-96ff-0b1f12bb9677	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	616.14	1608.0	6.0055	17.289	0.2525	8.3393	1.017		1.7576	58.0	2.3188	9.0	0.0	9.0	156.8788	5177.0	10.4695	173.0	127.0	46.0	1.9091	63.0	2.3896	9.0	0.0	9.0	27.3355	34.6257	0.2865	16.7157	2.414		1.375	2.6665	14.0	0.0	106.8309	38.8491	173.0	53.0	1.0441	1.9317	9.0	0.0	1.2524	2.7679	14.0	0.0	90.7961	29.8855	160.0	53.0	0.767	1.6815	8.0	0.0	0.2183	6.0	9.2037	7.622	16.7573	1.9225	15.4063	35.4249	181.45999999999998	121.20000000000005	218.21359169400975	48cb1709-a7a8-43f3-a377-9a88a1ea3280	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	619.87	1606.7	8.6977	19.4918	0.2877	9.4145	1.3201		0.6	27.0	1.0091	4.0	0.0	4.0	147.7333	6648.0	9.089	161.0	121.0	40.0	0.6444	29.0	1.0035	4.0	0.0	4.0	58.1916	49.3587	0.3002	23.9132	3.1063		1.1383	2.5559	16.0	0.0	103.7305	34.3239	161.0	41.0	1.2021	2.5586	15.0	0.0	1.2405	2.7427	16.0	0.0	95.3755	30.7908	152.0	41.0	1.308	2.7452	15.0	0.0	0.1473	6.0	95.5889	14.3527	516.5769	1.392	684.9054	3576.999	185.19	119.90000000000009	220.61583374726308	5b61e667-2c41-4d58-80de-18a8dbe6134e	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	617.76	1610.1	3.5205	11.8738	0.3138	5.7721	0.8013		0.7368	14.0	0.9335	3.0	0.0	3.0	151.7368	2883.0	13.1776	165.0	118.0	47.0	1.1053	21.0	1.2425	3.0	0.0	3.0	12.4252	29.0043	0.1856	14.1926	1.1361		0.2154	0.5993	3.0	0.0	101.3385	40.5441	165.0	39.0	0.3538	0.8372	3.0	0.0	0.0	0.0	0.0	0.0	80.5217	27.441	154.0	39.0	0.0435	0.2062	1.0	0.0	0.2501	6.0	180.6547	12.1932	539.637	1.392	1838.6055	6385.0015	183.07999999999998	123.29999999999995	220.7287394065394	256dd381-0c07-4215-a81c-fa604e5f5849	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	632.83	1612.1	7.4551	17.7279	0.2981	8.4957	1.114		1.9744	77.0	3.065	14.0	0.0	14.0	126.5897	4937.0	10.4169	148.0	104.0	44.0	1.8718	73.0	2.9663	14.0	0.0	14.0	50.5293	35.8753	0.4934	16.8634	4.2653		0.951	2.0876	14.0	0.0	88.7959	32.9702	148.0	21.0	0.9184	2.0409	14.0	0.0	0.7573	1.7914	11.0	0.0	81.6408	30.8307	128.0	21.0	0.7379	1.7667	11.0	0.0	0.1394	6.0	169.3019	102.3559	514.0531	7.266	4129.7607	17208.3301	198.15000000000003	125.29999999999995	234.4429834735943	da1694c5-4d61-436c-a961-e79c551af319	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	712.33	1782.4	11.804	21.1245	0.3324	10.3335	1.6789		3.7705	230.0	5.0543	20.0	0.0	20.0	72.0656	4396.0	15.8807	105.0	43.0	62.0	3.6557	223.0	5.0096	20.0	0.0	20.0	105.6146	56.443	0.4166	27.0033	5.3444		1.0294	2.4815	20.0	0.0	30.3072	18.8119	105.0	5.0	0.6751	2.1775	20.0	0.0	0.6578	1.5561	10.0	0.0	24.6467	9.9624	60.0	5.0	0.2711	0.8132	6.0	0.0	0.1111	4.0	256.5983	267.7037	478.7887	12.1969	3040.7146	5839.292	277.65000000000003	295.60000000000014	405.5476328373772	c9b17d4d-2112-4935-8ffc-a91e722cb246	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	700.53	1786.0	10.9756	22.3471	0.2762	10.9252	1.4385		5.0	280.0	5.2328	20.0	0.0	20.0	79.4286	4448.0	17.271	106.0	40.0	66.0	5.1607	289.0	5.225	20.0	0.0	20.0	105.2004	58.1564	0.3909	28.0127	4.8656		1.315	2.9791	20.0	0.0	32.0315	21.7536	106.0	2.0	1.0059	2.8392	20.0	0.0	0.8584	2.1778	15.0	0.0	26.1593	13.4944	90.0	2.0	0.4912	1.8231	15.0	0.0	0.1032	5.0	195.8914	190.6002	483.3083	12.1969	5596.5903	20764.4707	265.84999999999997	299.20000000000005	400.24600247847576	f941a390-8234-4bd1-bb17-f5725c5eeef9	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	697.66	1882.0	11.1827	17.064	0.4826	7.2436	2.169		1.9483	113.0	2.2118	9.0	0.0	9.0	121.7759	7063.0	9.4777	139.0	100.0	39.0	1.8793	109.0	2.2948	9.0	0.0	9.0	106.2358	51.8273	0.497	24.0013	5.5914		0.8986	1.8396	16.0	0.0	88.9844	29.8381	139.0	17.0	1.078	2.1079	15.0	0.0	0.7648	1.7446	16.0	0.0	84.8044	28.9464	127.0	17.0	0.9758	2.0633	15.0	0.0	0.1062	4.0	181.991	174.9925	281.8343	96.1445	7091.4224	17208.3301	262.97999999999996	395.20000000000005	474.70150663337904	cbe01557-aaa1-4ca6-a241-8190f62d939c	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	628.75	2121.9	23.1938	36.3565	0.2205	16.2492	2.2792		3.2288	381.0	3.4577	16.0	0.0	16.0	79.4322	9373.0	18.4068	113.0	38.0	75.0	2.9322	346.0	3.5871	16.0	0.0	16.0	150.5525	69.4381	0.3924	33.0452	5.9478		1.9519	3.0365	16.0	0.0	34.3173	25.1831	113.0	2.0	0.7459	1.92	16.0	0.0	1.7049	2.8867	14.0	0.0	25.5902	14.8767	75.0	2.0	0.323	0.9073	6.0	0.0	0.1614	6.0	361.4723	426.4068	516.5901	33.4131	5736.6929	17208.3301	194.07	635.1000000000001	664.0897340721359	0a104be2-c967-455d-b9a4-982a05ad5e3e	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	604.49	2144.3	10.9756	20.2095	0.3377	9.8215	1.5942		6.0345	350.0	7.9361	33.0	0.0	33.0	78.6724	4563.0	22.1988	120.0	36.0	84.0	6.1034	354.0	7.8532	33.0	0.0	33.0	107.0642	56.2603	0.4251	27.0008	5.1558		1.1818	3.4011	33.0	0.0	30.588	20.7376	120.0	4.0	0.8317	3.275	33.0	0.0	0.5686	1.3547	7.0	0.0	24.512	9.6634	57.0	4.0	0.1656	0.6664	6.0	0.0	0.1068	6.0	462.3067	543.5692	739.1213	33.4131	15628.3623	68677.8359	169.81	657.5000000000002	679.0741388832299	62df4a38-2290-4f02-b334-7d4141e8ef81	Cell	Positive	71_12	71	12
71_12_FITC.tif			Annotation	Polygon	435.69	2400.0	8.2835	15.2428	0.448	6.4988	1.7529		5.8444	263.0	5.0496	22.0	0.0	22.0	68.2	3069.0	10.7462	92.0	45.0	47.0	4.6222	208.0	5.2236	22.0	0.0	22.0	93.6035	49.3084	0.4838	23.0205	5.1772		1.8877	3.2732	22.0	0.0	29.8238	17.624	92.0	2.0	0.87	2.4627	22.0	0.0	1.4523	2.6886	15.0	0.0	25.6015	12.333	71.0	2.0	0.4572	1.4378	13.0	0.0	0.0885	4.0	422.7255	322.4425	999.8074	46.2096	30290.0176	68677.8359	1.009999999999991	913.2	913.2005585302717	e3f37875-1769-4eaf-ae82-08907d44a693	Cell	Positive	71_12	71	12
71_13_FITC.tif			Root object (Image)	Polygon	384.36	304.05	43.7751	37.655	0.388	17.6965	3.7909		5.25	420.0	5.1077	19.0	0.0	19.0	140.725	11258.0	40.2316	202.0	53.0	149.0	5.375	430.0	5.2298	19.0	0.0	19.0	140.9899	60.6156	0.4822	28.4981	7.3637		2.472	3.8403	19.0	0.0	74.08	56.8773	202.0	11.0	2.044	3.8016	19.0	0.0	1.1647	2.0401	11.0	0.0	42.7176	30.2962	191.0	11.0	0.4765	0.8851	4.0	0.0	0.3105								-40.31	-1201.45	1202.1260327436555	a1799926-2411-4c2b-ad87-fb6f0e1c5018	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	388.32	323.95	51.1657	39.1001	0.4206	18.8125	3.8657		6.2872	591.0	7.441	28.0	0.0	28.0	176.2553	16568.0	31.048	223.0	92.0	131.0	8.6277	811.0	8.7854	40.0	0.0	40.0	145.5379	66.2326	0.4169	31.7929	6.92		3.0618	5.4207	28.0	0.0	106.5598	62.0075	223.0	13.0	3.332	6.6721	40.0	0.0	1.2242	2.3383	14.0	0.0	66.8545	33.6424	136.0	13.0	0.3152	1.017	7.0	0.0	0.3491								-36.35000000000002	-1181.55	1182.1090157003287	42675fb0-e8ea-4a1c-9bb8-c748c001bfac	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	392.93	349.34	61.3988	49.3893	0.3163	23.7228	3.6925		2.2105	252.0	3.7781	25.0	0.0	25.0	134.614	15346.0	32.1676	187.0	81.0	106.0	2.1842	249.0	3.8364	25.0	0.0	25.0	198.9776	79.9166	0.3915	38.1432	6.8237		1.5	2.7889	25.0	0.0	77.4915	47.6933	187.0	7.0	0.9205	2.476	25.0	0.0	1.1597	2.0867	11.0	0.0	50.1303	23.5391	107.0	7.0	0.3151	0.9621	8.0	0.0	0.3115								-31.74000000000001	-1156.16	1156.5955962219466	f651c7d3-ed47-4957-a0af-cbe868bf972f	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	307.74	364.7	83.5706	55.9022	0.3361	23.5667	5.7309		1.6645	253.0	2.7906	17.0	0.0	17.0	107.4605	16334.0	24.8297	162.0	60.0	102.0	1.7105	260.0	2.8578	17.0	0.0	17.0	250.7118	82.6395	0.4613	38.2335	8.9211		1.4695	2.3898	17.0	0.0	65.0632	36.5451	162.0	9.0	0.8804	2.006	17.0	0.0	1.3677	2.1493	11.0	0.0	42.9175	16.741	92.0	9.0	0.4467	1.1536	7.0	0.0	0.3406								-116.93	-1140.8	1146.776902845536	3fa64b9a-73a6-4781-88ef-ccc09418984b	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	397.95	396.64	116.544	67.5084	0.3214	31.1752	6.092		1.7476	360.0	2.5594	15.0	0.0	15.0	112.7621	23229.0	25.1362	161.0	57.0	104.0	1.0194	210.0	1.6761	9.0	0.0	9.0	310.9736	95.1151	0.432	44.9544	9.843		2.0527	2.8334	18.0	0.0	75.9909	35.6832	161.0	16.0	0.6564	1.3497	9.0	0.0	2.2355	2.9741	18.0	0.0	53.9709	19.0269	104.0	16.0	0.439	1.0535	9.0	0.0	0.3708								-26.720000000000027	-1108.8600000000001	1109.1818867976524	1f334761-69b8-4522-a57a-6ba0789483ca	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	287.24	417.01	45.4806	36.3103	0.4335	15.0068	3.8925		5.7952	481.0	6.9978	28.0	0.0	28.0	115.3735	9576.0	34.1027	176.0	45.0	131.0	2.3373	194.0	3.0892	16.0	0.0	16.0	160.3191	56.5775	0.6294	24.5562	8.3366		5.9187	7.4098	33.0	0.0	67.311	41.4262	176.0	11.0	0.8657	2.0237	16.0	0.0	5.97	7.5906	33.0	0.0	47.365	24.2769	116.0	11.0	0.255	0.77	7.0	0.0	0.2757								-137.43	-1088.49	1097.1314802702545	92e1b14d-8fe0-40fa-bd16-c97c67859f16	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	284.55	440.99	45.4806	37.5252	0.4059	17.6735	3.3772		3.9639	329.0	7.6548	45.0	0.0	45.0	134.5181	11165.0	37.3528	219.0	73.0	146.0	4.4819	372.0	8.4657	45.0	0.0	45.0	139.8528	58.8782	0.507	26.5876	6.5193		2.1089	4.8475	45.0	0.0	82.6694	45.4782	219.0	26.0	1.7339	5.3115	45.0	0.0	1.1758	1.8641	9.0	0.0	56.5879	19.2993	105.0	26.0	0.3515	0.9551	7.0	0.0	0.3182								-140.12	-1064.51	1073.6922997302347	2f04c988-b2ac-48cf-9b2a-58c7d423b3ee	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	417.29	485.18	103.4684	63.6548	0.3209	27.7683	6.2798		1.5538	289.0	2.2324	13.0	0.0	13.0	148.6989	27658.0	31.6193	202.0	58.0	144.0	1.6882	314.0	2.5805	18.0	0.0	18.0	285.3908	88.9364	0.4534	41.4644	9.2642		1.464	2.2625	13.0	0.0	93.15	52.1703	202.0	9.0	0.822	1.842	18.0	0.0	1.4108	2.282	10.0	0.0	60.2452	28.7813	136.0	9.0	0.3089	0.8739	7.0	0.0	0.3652								-7.3799999999999955	-1020.3199999999999	1020.3466895129321	b6928b0d-0af4-4a3f-9e41-36a22c65d2fe	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	271.16	491.99	28.4254	29.9913	0.3971	14.5693	2.6015		4.1852	226.0	6.5849	27.0	0.0	27.0	84.9259	4586.0	31.4516	150.0	39.0	111.0	4.1481	224.0	6.5859	26.0	0.0	26.0	125.6402	59.93	0.4396	28.1916	5.484		1.3571	3.7389	27.0	0.0	36.2009	32.3335	150.0	4.0	1.1339	3.6666	26.0	0.0	0.4588	1.2168	9.0	0.0	20.7235	8.3496	45.0	4.0	0.1765	0.5585	5.0	0.0	0.2273								-153.51	-1013.51	1025.0696757781882	1c8f8833-3c77-4bfe-803e-872de3949ec5	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	276.06	550.04	82.4336	55.1409	0.3407	25.7414	4.1748		1.2027	178.0	1.9517	10.0	0.0	10.0	98.5	14578.0	24.6028	144.0	52.0	92.0	1.4324	212.0	2.1258	10.0	0.0	10.0	241.6157	85.4891	0.4154	39.8505	7.5655		0.9297	2.0291	18.0	0.0	56.5761	37.2872	144.0	4.0	0.8712	2.0291	18.0	0.0	0.7849	2.0577	18.0	0.0	34.3369	19.4519	101.0	4.0	0.5735	1.9138	18.0	0.0	0.3406								-148.61	-955.46	966.9481597790028	3c0a9421-d146-4c57-b47d-d17b8bf6438b	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	238.69	722.14	102.3314	63.7634	0.3163	22.3914	7.3734		2.1283	398.0	3.3911	15.0	0.0	15.0	91.3797	17088.0	19.2043	135.0	57.0	78.0	2.4278	454.0	3.4312	15.0	0.0	15.0	322.3438	91.1626	0.4874	36.5736	11.8217		1.1305	2.3525	15.0	0.0	59.2011	28.7551	135.0	5.0	1.1023	2.383	15.0	0.0	0.6395	1.3741	13.0	0.0	43.3658	17.0738	91.0	5.0	0.45	1.1871	12.0	0.0	0.3196								-185.98000000000002	-783.36	805.1344297693398	a4b2f1d5-943f-4527-9365-cc54394b1510	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	672.53	799.28	96.6463	66.2834	0.2764	30.6387	4.9116		2.6059	443.0	4.3735	20.0	0.0	20.0	179.6529	30541.0	17.9708	215.0	132.0	83.0	3.6706	624.0	5.85	23.0	0.0	23.0	251.8488	94.014	0.3581	44.744	7.5106		1.3087	3.0117	20.0	0.0	142.7919	35.856	215.0	52.0	1.7226	4.0072	23.0	0.0	0.5126	1.128	8.0	0.0	120.1697	23.0059	171.0	52.0	0.5271	1.1051	8.0	0.0	0.373								247.85999999999996	-706.22	748.4525823323746	1d587b56-22b8-4dad-b520-1541d8b1c442	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	665.1	806.85	90.3927	56.5315	0.3554	26.8291	4.684		1.6584	267.0	2.9178	17.0	0.0	17.0	157.2236	25313.0	24.4269	193.0	103.0	90.0	2.1988	354.0	3.3426	19.0	0.0	19.0	245.5952	85.1413	0.4257	40.0898	7.8613		1.1121	2.1996	17.0	0.0	109.8169	46.5674	193.0	19.0	1.0892	2.3915	19.0	0.0	0.7935	1.5623	8.0	0.0	82.163	31.744	146.0	19.0	0.442	1.194	8.0	0.0	0.3713								240.43	-698.65	738.8629151608571	1d1a4eb9-f715-4914-b5f6-eefab84b828f	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	696.45	851.43	85.8446	52.6753	0.3888	22.7927	6.1942		1.3333	208.0	1.8677	10.0	0.0	10.0	106.391	16597.0	24.8932	171.0	52.0	119.0	1.3718	214.0	1.8359	11.0	0.0	11.0	267.767	81.9669	0.5008	36.6433	9.7025		1.1886	1.8999	10.0	0.0	70.5191	32.6125	171.0	16.0	0.6992	1.4241	11.0	0.0	1.1171	1.9146	9.0	0.0	52.8101	18.2622	89.0	16.0	0.3671	1.0195	8.0	0.0	0.3206								271.78000000000003	-654.07	708.288029900266	ded98b25-060f-4ffb-b5b0-23d41bd2985f	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	773.16	1132.4	35.2475	35.3074	0.3553	16.8324	2.9821		2.1791	146.0	2.5041	10.0	0.0	10.0	120.7612	8091.0	26.0449	169.0	74.0	95.0	1.0896	73.0	1.7297	9.0	0.0	9.0	126.7772	66.5993	0.3592	31.4912	4.9887		3.9507	4.4349	21.0	0.0	80.5785	33.1074	169.0	33.0	0.6323	1.398	9.0	0.0	4.7115	4.854	21.0	0.0	63.3205	16.8331	113.0	33.0	0.4359	1.1815	9.0	0.0	0.2883								348.48999999999995	-373.0999999999999	510.5378439449909	72d479ce-2dc1-4fbd-9053-be39c347726e	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	766.57	1140.8	88.1187	44.3098	0.564	18.9316	7.071		0.956	152.0	1.4598	6.0	0.0	6.0	123.5031	19637.0	14.4738	154.0	83.0	71.0	1.2075	192.0	1.6307	8.0	0.0	8.0	234.2251	72.769	0.5558	31.8721	9.558		0.812	1.4524	8.0	0.0	92.3614	29.2874	154.0	30.0	0.6916	1.2989	8.0	0.0	0.7227	1.4435	8.0	0.0	73.0195	16.8079	123.0	30.0	0.3711	0.9069	5.0	0.0	0.3853								341.90000000000003	-364.70000000000005	499.9016903352099	26d434ba-f77c-470a-b668-ee29a5b42271	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	778.35	1202.5	44.3436	42.5625	0.3076	19.9173	3.5868		3.8395	311.0	4.2263	17.0	0.0	17.0	131.716	10669.0	20.8088	165.0	95.0	70.0	0.9877	80.0	1.6317	8.0	0.0	8.0	154.0655	68.531	0.4122	31.5382	6.7778		4.5	4.7069	20.0	0.0	100.8713	26.9696	165.0	47.0	0.5	1.1201	8.0	0.0	4.7801	4.88	20.0	0.0	87.7906	16.6591	144.0	47.0	0.2932	0.724	5.0	0.0	0.2929								353.68	-303.0	465.72367601400725	94c727e7-b697-4804-8efc-5c82d4669f10	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	779.45	1237.8	105.7424	81.3799	0.2006	39.9547	3.5512		1.3822	264.0	2.2232	14.0	0.0	14.0	140.0157	26743.0	28.8509	199.0	82.0	117.0	0.9895	189.0	1.7502	8.0	0.0	8.0	259.2394	100.6436	0.3216	48.0682	6.5456		2.4289	3.4729	21.0	0.0	102.884	39.8176	199.0	30.0	0.6302	1.3381	8.0	0.0	3.1805	3.9817	21.0	0.0	76.2218	20.5927	129.0	30.0	0.3722	0.8515	6.0	0.0	0.4099								354.78000000000003	-267.70000000000005	444.4458779199106	9f90ba61-711a-449d-92db-25c708bd907e	Cell	Positive	71_13	71	13
71_13_FITC.tif			Root object (Image)	Polygon	127.33	1232.7	85.8446	60.5181	0.2945	28.5589	4.5545		1.9679	307.0	3.45	19.0	0.0	19.0	99.7051	15554.0	30.096	153.0	35.0	118.0	2.4423	381.0	3.6158	19.0	0.0	19.0	281.9797	89.8097	0.4393	41.9783	9.2297		1.248	2.5783	19.0	0.0	62.0444	34.9712	153.0	7.0	1.2258	2.6172	19.0	0.0	0.9176	1.979	15.0	0.0	44.7647	20.4813	101.0	7.0	0.6676	1.7409	15.0	0.0	0.3161								-297.34000000000003	-272.79999999999995	403.52312895297587	b9d1c9f2-a134-4688-b52b-1cad136681d5	Cell	Positive	71_13	71	13
